ad_id,ad_keyword,ad_all_conversions_by_conversion_date
156090387573,cclean gratuit,79.0
156096692545,cclean gratuit,5.0
250583867739,cclean gratuit,4.0
250583867742,cclean gratuit,4.2
250583867742,cclean gratuit,3.0
301405467359,cclean gratuit,3.0
594393826523,cclean gratuit,2.366666
231273216141,ccleaner,43856.519233
231273216144,ccleaner,20.0
248872102715,ccleaner,560.4
301405467077,ccleaner,2880.2
466833605401,ccleaner,37.9
231273216141,ccleaner,437.462059
248872102715,ccleaner,12.0
301405467077,ccleaner,2256.351577
466833605401,ccleaner,68.17126
594393826526,ccleaner,154.253939
231275164245,ccleaner free download,3.0
466833605404,ccleaner free download,8.0
231275164245,ccleaner free download,8.5
231275164248,ccleaner free download,6.0
231275164251,ccleaner free download,12.0
301405467083,ccleaner free download,15.0
231275164248,download ccleaner free,1.0
231275164251,download ccleaner free,3.0
301405467083,download ccleaner free,7.0
301405467083,ccleaner professional,13.085716
466833605404,ccleaner professional,5.2
231275164245,ccleaner professional plus,1.0
231275164251,ccleaner professional plus,1.0
231275164245,ccleaner professional,5.0
231275164248,ccleaner professional,14.0
231275164251,ccleaner professional,17.0
301405467083,ccleaner professional,52.0
466833605404,ccleaner professional,5.0
231275164245,ccleaner piriform,3.0
231275164248,ccleaner piriform,3.0
231275164251,ccleaner piriform,13.0
301405467083,ccleaner piriform,26.0
301405467083,ccleaner piriform,5.133334
250583867748,ccleaner gratuit,3.0
250583867754,ccleaner gratuit,279.513299
301405467482,ccleaner gratuit,868.314785
466833605407,ccleaner gratuit,21.151369
594393826532,ccleaner gratuit,24.5
250583867748,ccleaner gratuit,30.0
250583867751,ccleaner gratuit,84.0
250583867754,ccleaner gratuit,11473.506666
301405467482,ccleaner gratuit,605.833334
466833605407,ccleaner gratuit,9.0
250583867754,téléchargement cleaner gratuit,24.0
301405467482,téléchargement cleaner gratuit,79.019322
466833605407,téléchargement cleaner gratuit,4.0
594393826532,téléchargement cleaner gratuit,10.0
250583867754,ccleaner telecharger,4.323556
301405467482,ccleaner telecharger,31.538408
250583867754,téléchargement cleaner gratuit,7.0
466833605407,téléchargement cleaner gratuit,9.2
250583868636,nettoyage ordi,24.0
250583868639,nettoyage ordi,3.0
250583868642,nettoyage ordi,117.0
301405467089,nettoyage ordi,14.0
250583868642,nettoyage ordi,9.9
250583868645,nettoyage ordi,3.0
301405467089,nettoyage ordi,42.775631
231512334225,logiciel nettoyage ordinateur,3.0
594393826463,logiciel nettoyage ordinateur,4.0
231512334225,logiciel de nettoyage ordinateur,3.0
594393826463,logiciel de nettoyage ordinateur,4.0
231512334219,logiciel de nettoyage ordinateur,1.0
231512334225,logiciel de nettoyage ordinateur,41.0
301405467491,logiciel de nettoyage ordinateur,0.75
248858218018,nettoyage pc,183.93616
248858218024,nettoyage pc,0.15004
301405467092,nettoyage pc,491.719043
594393826466,nettoyage pc,8.0
248858218015,nettoyage pc,13.0
248858218018,nettoyage pc,1439.166666
248858218021,nettoyage pc,14.0
248858218024,nettoyage pc,47.0
301405467092,nettoyage pc,447.7
248858218018,reparer mon pc,63.193333
248858218021,reparer mon pc,8.28
248858218024,reparer mon pc,1.0
301405467092,reparer mon pc,213.738767
594393826466,reparer mon pc,17.631792
248858218018,reparer mon pc,23.0
248858218024,reparer mon pc,58.0
301405467092,reparer mon pc,112.6
248858218018,nettoyage du pc,36.0
248858218021,nettoyage du pc,1.0
248858218024,nettoyage du pc,9.0
301405467092,nettoyage du pc,38.0
248858218018,netoyer mon pc,15.0
301405467092,netoyer mon pc,40.5
594393826466,netoyer mon pc,3.0
248858218018,netoyer mon pc,4.0
248858218018,nettoyer le disque dur de mon ordinateur,3.0
301405467092,nettoyer le disque dur de mon ordinateur,35.5
231512334231,logiciel gratuit,1.5
301405467494,logiciel gratuit,8.5
231512334231,logiciel pour pc,18.843952
301405467494,logiciel pour pc,32.294007
594393826469,logiciel pour pc,4.5
231512334231,telecharger logiciel gratuit,5.699314
301405467494,telecharger logiciel gratuit,23.0
594393826469,telecharger logiciel gratuit,6.392472
301405467494,logiciel de telechargement gratuit,6.0
594393826469,logiciel de telechargement gratuit,12.270706
231512334231,telecharger logiciel gratuit,5.0
301405467494,telecharger logiciel gratuit,7.0
231512334231,logiciel gratuit,7.0
248844160251,logiciel gratuit,2.0
301405467494,logiciel gratuit,10.0
231512334228,logiciel à télécharger,8.0
231512334231,logiciel à télécharger,44.633333
248844160251,logiciel à télécharger,5.0
301405467494,logiciel à télécharger,87.043046
594393826469,logiciel à télécharger,49.5
231512334231,logiciel nettoyage pc,28.207344
301405467494,logiciel nettoyage pc,8.622953
594393826469,logiciel nettoyage pc,1.899059
231512334228,logiciel nettoyage pc,2.0
231512334231,logiciel nettoyage pc,565.0
248844160248,logiciel nettoyage pc,1.0
248844160251,logiciel nettoyage pc,40.0
301405467494,logiciel nettoyage pc,41.0
231512334231,utilitaire nettoyage pc,3.0
301405467494,meilleur logiciel nettoyage pc,8.809003
231512334231,programme nettoyage pc gratuit,9.0
231512334231,nettoyage pc logiciel,17.0
248844160248,nettoyage pc logiciel,1.0
248844160251,nettoyage pc logiciel,8.0
301405467494,nettoyage pc logiciel,17.0
231512334231,telecharger logiciel pour pc gratuit,6.0
301405467494,telecharger logiciel pour pc gratuit,1.0
301405467494,nettoyage pc en ligne gratuit,0.503332
231512334231,nettoyeur pc vraiment gratuit,1.0
301405467494,nettoyeur pc vraiment gratuit,6.0
594393826469,nettoyeur pc vraiment gratuit,22.548221
231512334231,nettoyage virus gratuit,7.0
248844160248,nettoyage virus gratuit,3.0
301405467494,nettoyage virus gratuit,9.0
594393826469,nettoyage virus gratuit,3.733333
231512334228,logiciel pour ordinateur,7.0
231512334231,logiciel pour ordinateur,128.178691
248844160251,logiciel pour ordinateur,16.0
301405467494,logiciel pour ordinateur,212.450408
594393826469,logiciel pour ordinateur,76.575366
231512334231,telecharger application pc gratuit,3.0
248844160251,telecharger application pc gratuit,3.0
301405467494,telecharger application pc gratuit,7.0
594393826469,telecharger application pc gratuit,7.0
594393826469,nettoyeur pc gratuit windows 10,6.0
231512334231,nettoyage portable gratuit,1.0
248844160251,nettoyage portable gratuit,20.0
301405467494,nettoyage portable gratuit,3.0
301405467494,nettoyage gratuit de mon ordinateur,5.0
594393826469,nettoyage gratuit de mon ordinateur,2.0
231512334231,logiciel gratuit pour nettoyer mon pc,5.0
301405467494,logiciel gratuit pour nettoyer mon pc,3.0
231512334231,nettoyage ordi gratuit,4.0
301405467494,nettoyage ordi gratuit,3.380977
594393826469,nettoyage ordi gratuit,6.0
231512334231,logiciel pour pc,4.0
248844160248,logiciel pour pc,6.0
301405467494,logiciel pour pc,59.0
231512334231,nettoyage portable gratuit,3.0
301405467494,nettoyage portable gratuit,8.0
231512334231,nettoyage pc en ligne gratuit,6.0
248844160248,nettoyage pc en ligne gratuit,1.0
248844160251,nettoyage pc en ligne gratuit,34.0
301405467494,nettoyage pc en ligne gratuit,9.0
231512334231,mise a jour du pc gratuit,14.479393
301405467494,mise a jour du pc gratuit,34.624112
594393826469,mise a jour du pc gratuit,10.670706
231512334231,mise a jour du pc gratuit,1.0
248844160248,mise a jour du pc gratuit,4.0
248844160251,mise a jour du pc gratuit,48.0
301405467494,mise a jour du pc gratuit,45.0
231512334231,telecharger application sur pc,7.0
301405467494,telecharger application sur pc,17.0
594393826469,telecharger application sur pc,14.033333
301405467494,telecharger application sur pc,3.0
231512334231,telecharger logiciel pour pc gratuit,12.133334
301405467494,telecharger logiciel pour pc gratuit,10.0
594393826469,telecharger logiciel pour pc gratuit,8.050926
248844160248,nettoyeur pc gratuit windows xp,1.0
248844160251,nettoyeur pc gratuit windows xp,2.0
231512334231,nettoyage windows 10 gratuit,2.726015
301405467494,nettoyage windows 10 gratuit,3.773985
594393826469,nettoyage windows 10 gratuit,8.0
231512334228,logiciel pour ordinateur,2.0
231512334231,logiciel pour ordinateur,22.0
248844160248,logiciel pour ordinateur,7.0
248844160251,logiciel pour ordinateur,2.0
301405467494,logiciel pour ordinateur,75.0
231512334231,nettoyage complet ordinateur,33.8
248844160251,nettoyage complet ordinateur,19.0
301405467494,nettoyage complet ordinateur,7.0
231512334231,logiciel gratuit pour nettoyer mon pc,12.0
231512334231,programme nettoyage pc gratuit,15.0
248844160251,programme nettoyage pc gratuit,1.0
301405467494,programme nettoyage pc gratuit,5.0
231512334231,programme nettoyage pc,76.4
248844160251,programme nettoyage pc,8.0
301405467494,programme nettoyage pc,5.0
231512334231,nettoyage virus gratuit,17.0
248844160248,nettoyage virus gratuit,1.0
248844160251,nettoyage virus gratuit,15.0
301405467494,nettoyage virus gratuit,13.0
231512334231,nettoyeur pc gratuit windows 8,4.0
248844160248,nettoyeur pc gratuit windows 8,1.0
248844160251,nettoyeur pc gratuit windows 8,18.0
301405467494,nettoyeur pc gratuit windows 8,3.0
231512334231,nettoyage complet du pc gratuit,23.0
248844160248,nettoyage complet du pc gratuit,19.0
248844160251,nettoyage complet du pc gratuit,99.0
301405467494,nettoyage complet du pc gratuit,31.0
231512334231,nettoyage gratuit de mon ordinateur,8.0
231512334231,nettoyeur pc gratuit windows 10,8.0
248844160248,nettoyeur pc gratuit windows 10,9.0
248844160251,nettoyeur pc gratuit windows 10,49.0
301405467494,nettoyeur pc gratuit windows 10,10.0
231512334231,telecharger nettoyage pc,2.0
248844160251,telecharger nettoyage pc,1.0
301405467494,telecharger nettoyage pc,1.0
231512334231,nettoyage ordinateur gratuit en ligne,13.0
248844160248,nettoyage ordinateur gratuit en ligne,1.0
231512334231,nettoyeur de pc gratuit pour windows 10,0.4
301405467494,nettoyage complet ordinateur,11.0
594393826469,nettoyage complet ordinateur,4.0
231512334231,nettoyage ordi gratuit,22.0
248844160251,nettoyage ordi gratuit,4.0
231512334231,nettoyer mon ordinateur gratuit,12.0
301405467494,nettoyer mon ordinateur gratuit,1.0
231512334231,utilitaire nettoyage pc,19.5
248844160251,utilitaire nettoyage pc,4.0
301405467494,utilitaire nettoyage pc,2.0
231512334231,nettoyage windows 10 gratuit,5.0
248844160248,nettoyage windows 10 gratuit,7.0
248844160251,nettoyage windows 10 gratuit,166.0
301405467494,nettoyage windows 10 gratuit,85.0
231512334231,outil de nettoyage windows 10,3.0
248844160251,outil de nettoyage windows 10,181.0
301405467494,outil de nettoyage windows 10,19.0
231512334231,telecharger application pc gratuit,8.0
301405467494,telecharger application pc gratuit,8.0
231512334231,programme de nettoyage gratuit,5.0
248844160248,nettoyer mon pc gratuit,0.333334
231512334231,meilleur logiciel nettoyage pc,13.0
248844160251,meilleur logiciel nettoyage pc,65.0
301405467494,meilleur logiciel nettoyage pc,11.0
231512334228,nettoyeur de pc gratuit pour windows 10,1.0
231512334231,nettoyeur de pc gratuit pour windows 10,38.0
248844160251,nettoyeur de pc gratuit pour windows 10,1.0
301405467494,nettoyeur de pc gratuit pour windows 10,2.0
231512334231,logiciel nettoyage pc gratuit windows 10,43.0
301405467494,logiciel nettoyage pc gratuit windows 10,1.0
231512334135,nettoyage windows xp,2.0
301405467098,nettoyage windows xp,1.0
231512334141,comment nettoyer le disque dur,7.0
248844160284,comment nettoyer le disque dur,26.0
248844160287,comment nettoyer le disque dur,195.0
301405467101,comment nettoyer le disque dur,54.5
231512334141,comment nettoyer mon disque dur,5.0
248844160284,comment nettoyer mon disque dur,12.0
248844160287,comment nettoyer mon disque dur,251.0
301405467101,comment nettoyer mon disque dur,76.0
231512334141,comment nettoyer le disque dur,4.8
301405467101,comment nettoyer le disque dur,9.0
594393826475,comment nettoyer le disque dur,5.5
231512334141,comment nettoyer mon disque dur,4.645345
594393826475,comment nettoyer mon disque dur,6.0
301405467101,nettoyer disque dur pc,3.0
594393826475,nettoyer disque dur pc,4.0
250583867904,nettoyer un disque dur,242.0
250583867907,nettoyer un disque dur,106.0
250583867910,nettoyer un disque dur,100.0
250583867913,nettoyer un disque dur,2.0
301405467500,nettoyer un disque dur,463.0
250583867904,nettoyer son disque dur,34.0
250583867907,nettoyer son disque dur,14.0
250583867910,nettoyer son disque dur,3.0
301405467500,nettoyer son disque dur,41.0
250583867904,nettoyer mon disque dur,20.4
250583867907,nettoyer mon disque dur,1.0
250583867910,nettoyer mon disque dur,1.0
250583867913,nettoyer mon disque dur,1.0
301405467500,nettoyer mon disque dur,32.0
301405467500,nettoyer son disque dur,1.271342
250583867904,nettoyage disque,160.0
250583867907,nettoyage disque,195.0
250583867910,nettoyage disque,20.0
250583867913,nettoyage disque,2.0
301405467500,nettoyage disque,224.0
250583867913,nettoyer mon disque dur,3.0
594393826478,nettoyer mon disque dur,7.0
250583867910,nettoyer un disque dur,15.489361
250583867913,nettoyer un disque dur,3.0
301405467500,nettoyer un disque dur,5.2
250583867904,systeme de nettoyage,2.0
250583867907,systeme de nettoyage,1.0
250583867910,systeme de nettoyage,3.0
301405467500,systeme de nettoyage,1.0
250583867928,nettoyer ordinateur,10.0
250583867931,nettoyer ordinateur,9.0
250583867934,nettoyer ordinateur,143.0
301405467506,nettoyer ordinateur,95.0
250583867928,nettoyer mon ordinateur,54.3
250583867931,nettoyer mon ordinateur,4.0
250583867934,nettoyer mon ordinateur,69.8
250583867937,nettoyer mon ordinateur,1.0
301405467506,nettoyer mon ordinateur,128.0
250583867928,nettoyer son ordinateur,48.5
250583867931,nettoyer son ordinateur,13.0
250583867934,nettoyer son ordinateur,39.2
301405467506,nettoyer son ordinateur,278.8
250583867928,nettoyer un ordinateur,7.0
250583867931,nettoyer un ordinateur,1.0
250583867934,nettoyer un ordinateur,10.0
301405467506,nettoyer un ordinateur,21.0
250583867928,nettoyer l'ordinateur,42.0
250583867931,nettoyer l'ordinateur,18.0
250583867934,nettoyer l'ordinateur,61.2
301405467506,nettoyer l'ordinateur,73.0
250583867934,nettoyer ordinateur,8.0
301405467506,nettoyer ordinateur,19.5
594393826481,nettoyer ordinateur,11.0
250583867928,nettoyer mon ordinateur,4.0
250583867934,nettoyer mon ordinateur,6.0
250583867937,nettoyer mon ordinateur,5.0
301405467506,nettoyer mon ordinateur,264.980519
594393826481,nettoyer mon ordinateur,2.5
301405467506,nettoyer un ordinateur,13.0
594393826481,nettoyer un ordinateur,3.0
250583867934,nettoyer l'ordinateur,10.0
301405467506,nettoyer l'ordinateur,18.680685
594393826481,nettoyer l'ordinateur,21.0
250583867934,nettoyer son ordi gratuitement,3.0
301405467506,nettoyer son ordi gratuitement,33.899279
594393826481,nettoyer son ordi gratuitement,31.543417
250583867934,nettoyer son ordinateur,7.6
301405467506,nettoyer son ordinateur,3.681146
